outer_fold_patient_id,evaluation_mode,normalization,classifier,feature_name,initial_frozen_order,ranking_position,model_input_position,feature_importance,survived_variance_filter,survived_top_k,survived_correlation_pruning,removed_at_stage
906,common_rows,calibration_median_iqr,extra_trees,lempel_ziv_complexity,18,9,6.0,0.03580168560775333,True,True,True,retained
906,common_rows,calibration_median_iqr,extra_trees,hjorth_mobility,19,4,,0.05034900166431153,True,True,False,correlation_pruning
906,common_rows,calibration_median_iqr,extra_trees,hjorth_complexity,20,19,15.0,0.025706012751427216,True,True,True,retained
906,common_rows,calibration_median_iqr,extra_trees,katz_fractal_dimension,21,33,,0.00933043807902754,True,False,False,top_k
906,common_rows,calibration_median_iqr,extra_trees,higuchi_fractal_dimension,22,21,,0.024312000518055717,True,False,False,top_k
906,common_rows,calibration_median_iqr,extra_trees,detrended_fluctuation_analysis,23,14,11.0,0.03281959114720484,True,True,True,retained
906,common_rows,calibration_median_iqr,extra_trees,mean_frequency,24,7,,0.03872753228330614,True,True,False,correlation_pruning
906,common_rows,calibration_median_iqr,extra_trees,median_frequency,25,2,2.0,0.05360254076937766,True,True,True,retained
906,common_rows,calibration_median_iqr,extra_trees,spectral_edge_frequency_95,26,5,,0.0477721580068341,True,True,False,correlation_pruning
906,common_rows,calibration_median_iqr,extra_trees,spectral_entropy,27,15,12.0,0.0315439882222893,True,True,True,retained
906,common_rows,calibration_median_iqr,extra_trees,AvgSampEn,28,30,,0.017205490033381145,True,False,False,top_k
906,common_rows,calibration_median_iqr,extra_trees,MaxSampEn,29,26,,0.02058616232945078,True,False,False,top_k
906,common_rows,calibration_median_iqr,extra_trees,MedianSampEn,30,1,1.0,0.055689682836244515,True,True,True,retained
906,common_rows,calibration_median_iqr,extra_trees,StdSampEn,31,23,,0.023118188565286683,True,False,False,top_k
906,common_rows,calibration_median_iqr,extra_trees,KurtosisSampEn,32,31,,0.014520567703371616,True,False,False,top_k
906,common_rows,calibration_median_iqr,extra_trees,SkewnessSampEn,33,29,,0.01751257946106003,True,False,False,top_k
906,common_rows,calibration_median_iqr,extra_trees,AUC_SampEn,34,12,9.0,0.033941084897601975,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,minimum,1,32,,0.013139945699501415,True,False,False,top_k
906,common_rows,calibration_median_iqr,random_forest,maximum,2,25,,0.02101585623978743,True,False,False,top_k
906,common_rows,calibration_median_iqr,random_forest,mean,3,34,,0.0061118947308905465,True,False,False,top_k
906,common_rows,calibration_median_iqr,random_forest,median,4,22,,0.023326527296607905,True,False,False,top_k
906,common_rows,calibration_median_iqr,random_forest,kurtosis,5,11,8.0,0.034446774565392246,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,skewness,6,18,14.0,0.026798474285471146,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,mean_absolute_value,7,13,10.0,0.03384325947490601,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,root_mean_square,8,20,16.0,0.02549632862883436,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,peak_to_peak,9,24,,0.023062824920355916,True,False,False,top_k
906,common_rows,calibration_median_iqr,random_forest,waveform_length,10,8,5.0,0.03752616022213541,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,zero_crossing_count,11,28,,0.019341842964293022,True,False,False,top_k
906,common_rows,calibration_median_iqr,random_forest,slope_sign_change_count,12,10,7.0,0.034905373145437533,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,approximate_entropy,13,17,13.0,0.027207105463283466,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,permutation_entropy,14,16,,0.02816391878509039,True,True,False,correlation_pruning
906,common_rows,calibration_median_iqr,random_forest,fuzzy_entropy,15,6,4.0,0.041661811828088584,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,distribution_entropy,16,27,,0.020476882423751664,True,False,False,top_k
906,common_rows,calibration_median_iqr,random_forest,svd_entropy,17,3,3.0,0.05093631445018899,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,lempel_ziv_complexity,18,9,6.0,0.03580168560775333,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,hjorth_mobility,19,4,,0.05034900166431153,True,True,False,correlation_pruning
906,common_rows,calibration_median_iqr,random_forest,hjorth_complexity,20,19,15.0,0.025706012751427216,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,katz_fractal_dimension,21,33,,0.00933043807902754,True,False,False,top_k
906,common_rows,calibration_median_iqr,random_forest,higuchi_fractal_dimension,22,21,,0.024312000518055717,True,False,False,top_k
906,common_rows,calibration_median_iqr,random_forest,detrended_fluctuation_analysis,23,14,11.0,0.03281959114720484,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,mean_frequency,24,7,,0.03872753228330614,True,True,False,correlation_pruning
906,common_rows,calibration_median_iqr,random_forest,median_frequency,25,2,2.0,0.05360254076937766,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,spectral_edge_frequency_95,26,5,,0.0477721580068341,True,True,False,correlation_pruning
906,common_rows,calibration_median_iqr,random_forest,spectral_entropy,27,15,12.0,0.0315439882222893,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,AvgSampEn,28,30,,0.017205490033381145,True,False,False,top_k
906,common_rows,calibration_median_iqr,random_forest,MaxSampEn,29,26,,0.02058616232945078,True,False,False,top_k
906,common_rows,calibration_median_iqr,random_forest,MedianSampEn,30,1,1.0,0.055689682836244515,True,True,True,retained
906,common_rows,calibration_median_iqr,random_forest,StdSampEn,31,23,,0.023118188565286683,True,False,False,top_k
906,common_rows,calibration_median_iqr,random_forest,KurtosisSampEn,32,31,,0.014520567703371616,True,False,False,top_k
906,common_rows,calibration_median_iqr,random_forest,SkewnessSampEn,33,29,,0.01751257946106003,True,False,False,top_k
906,common_rows,calibration_median_iqr,random_forest,AUC_SampEn,34,12,9.0,0.033941084897601975,True,True,True,retained
906,native_rows,none,logistic_regression,minimum,1,25,,0.02183826379925076,True,False,False,top_k
906,native_rows,none,logistic_regression,maximum,2,30,,0.017511038505992484,True,False,False,top_k
906,native_rows,none,logistic_regression,mean,3,34,,0.00462059608336086,True,False,False,top_k
906,native_rows,none,logistic_regression,median,4,8,8.0,0.03836242654362913,True,True,True,retained
906,native_rows,none,logistic_regression,kurtosis,5,10,9.0,0.03672631263958952,True,True,True,retained
906,native_rows,none,logistic_regression,skewness,6,1,1.0,0.056815562531344455,True,True,True,retained
906,native_rows,none,logistic_regression,mean_absolute_value,7,2,2.0,0.05483495208203882,True,True,True,retained
906,native_rows,none,logistic_regression,root_mean_square,8,9,,0.03675383928158492,True,True,False,correlation_pruning
906,native_rows,none,logistic_regression,peak_to_peak,9,29,,0.017954957490817318,True,False,False,top_k
906,native_rows,none,logistic_regression,waveform_length,10,14,12.0,0.032072939555342295,True,True,True,retained
906,native_rows,none,logistic_regression,zero_crossing_count,11,20,16.0,0.02776585442474716,True,True,True,retained
906,native_rows,none,logistic_regression,slope_sign_change_count,12,22,,0.026224074700630803,True,False,False,top_k
906,native_rows,none,logistic_regression,approximate_entropy,13,19,15.0,0.028377212897104674,True,True,True,retained
906,native_rows,none,logistic_regression,permutation_entropy,14,23,,0.025034692449242467,True,False,False,top_k
906,native_rows,none,logistic_regression,fuzzy_entropy,15,6,6.0,0.03946748185046982,True,True,True,retained
906,native_rows,none,logistic_regression,distribution_entropy,16,28,,0.018471480290856348,True,False,False,top_k
906,native_rows,none,logistic_regression,svd_entropy,17,15,,0.03130437255013786,True,True,False,correlation_pruning
906,native_rows,none,logistic_regression,lempel_ziv_complexity,18,18,14.0,0.028851629017249265,True,True,True,retained
906,native_rows,none,logistic_regression,hjorth_mobility,19,17,,0.028959245378371506,True,True,False,correlation_pruning
906,native_rows,none,logistic_regression,hjorth_complexity,20,11,10.0,0.03440318409018688,True,True,True,retained
906,native_rows,none,logistic_regression,katz_fractal_dimension,21,33,,0.008247729618338156,True,False,False,top_k
906,native_rows,none,logistic_regression,higuchi_fractal_dimension,22,4,4.0,0.040719772374496616,True,True,True,retained
906,native_rows,none,logistic_regression,detrended_fluctuation_analysis,23,13,11.0,0.03293594902652627,True,True,True,retained
906,native_rows,none,logistic_regression,mean_frequency,24,24,,0.02374955650342759,True,False,False,top_k
906,native_rows,none,logistic_regression,median_frequency,25,12,,0.03400577578033103,True,True,False,correlation_pruning
906,native_rows,none,logistic_regression,spectral_edge_frequency_95,26,7,7.0,0.038991871508455934,True,True,True,retained
906,native_rows,none,logistic_regression,spectral_entropy,27,5,5.0,0.039640559570486775,True,True,True,retained
906,native_rows,none,logistic_regression,AvgSampEn,28,32,,0.015657307612695025,True,False,False,top_k
906,native_rows,none,logistic_regression,MaxSampEn,29,26,,0.020358720471954802,True,False,False,top_k
906,native_rows,none,logistic_regression,MedianSampEn,30,21,,0.026448603542878382,True,False,False,top_k
906,native_rows,none,logistic_regression,StdSampEn,31,16,13.0,0.02914323715285073,True,True,True,retained
906,native_rows,none,logistic_regression,KurtosisSampEn,32,31,,0.016177015056773648,True,False,False,top_k
906,native_rows,none,logistic_regression,SkewnessSampEn,33,27,,0.019518396938284804,True,False,False,top_k
906,native_rows,none,logistic_regression,AUC_SampEn,34,3,3.0,0.04805538868055291,True,True,True,retained
906,native_rows,none,extra_trees,minimum,1,25,,0.02183826379925076,True,False,False,top_k
906,native_rows,none,extra_trees,maximum,2,30,,0.017511038505992484,True,False,False,top_k
906,native_rows,none,extra_trees,mean,3,34,,0.00462059608336086,True,False,False,top_k
906,native_rows,none,extra_trees,median,4,8,8.0,0.03836242654362913,True,True,True,retained
906,native_rows,none,extra_trees,kurtosis,5,10,9.0,0.03672631263958952,True,True,True,retained
906,native_rows,none,extra_trees,skewness,6,1,1.0,0.056815562531344455,True,True,True,retained
906,native_rows,none,extra_trees,mean_absolute_value,7,2,2.0,0.05483495208203882,True,True,True,retained
906,native_rows,none,extra_trees,root_mean_square,8,9,,0.03675383928158492,True,True,False,correlation_pruning
906,native_rows,none,extra_trees,peak_to_peak,9,29,,0.017954957490817318,True,False,False,top_k
906,native_rows,none,extra_trees,waveform_length,10,14,12.0,0.032072939555342295,True,True,True,retained
906,native_rows,none,extra_trees,zero_crossing_count,11,20,16.0,0.02776585442474716,True,True,True,retained
906,native_rows,none,extra_trees,slope_sign_change_count,12,22,,0.026224074700630803,True,False,False,top_k
906,native_rows,none,extra_trees,approximate_entropy,13,19,15.0,0.028377212897104674,True,True,True,retained
906,native_rows,none,extra_trees,permutation_entropy,14,23,,0.025034692449242467,True,False,False,top_k
906,native_rows,none,extra_trees,fuzzy_entropy,15,6,6.0,0.03946748185046982,True,True,True,retained
906,native_rows,none,extra_trees,distribution_entropy,16,28,,0.018471480290856348,True,False,False,top_k
906,native_rows,none,extra_trees,svd_entropy,17,15,,0.03130437255013786,True,True,False,correlation_pruning
906,native_rows,none,extra_trees,lempel_ziv_complexity,18,18,14.0,0.028851629017249265,True,True,True,retained
906,native_rows,none,extra_trees,hjorth_mobility,19,17,,0.028959245378371506,True,True,False,correlation_pruning
906,native_rows,none,extra_trees,hjorth_complexity,20,11,10.0,0.03440318409018688,True,True,True,retained
906,native_rows,none,extra_trees,katz_fractal_dimension,21,33,,0.008247729618338156,True,False,False,top_k
906,native_rows,none,extra_trees,higuchi_fractal_dimension,22,4,4.0,0.040719772374496616,True,True,True,retained
906,native_rows,none,extra_trees,detrended_fluctuation_analysis,23,13,11.0,0.03293594902652627,True,True,True,retained
906,native_rows,none,extra_trees,mean_frequency,24,24,,0.02374955650342759,True,False,False,top_k
906,native_rows,none,extra_trees,median_frequency,25,12,,0.03400577578033103,True,True,False,correlation_pruning
906,native_rows,none,extra_trees,spectral_edge_frequency_95,26,7,7.0,0.038991871508455934,True,True,True,retained
906,native_rows,none,extra_trees,spectral_entropy,27,5,5.0,0.039640559570486775,True,True,True,retained
906,native_rows,none,extra_trees,AvgSampEn,28,32,,0.015657307612695025,True,False,False,top_k
906,native_rows,none,extra_trees,MaxSampEn,29,26,,0.020358720471954802,True,False,False,top_k
906,native_rows,none,extra_trees,MedianSampEn,30,21,,0.026448603542878382,True,False,False,top_k
906,native_rows,none,extra_trees,StdSampEn,31,16,13.0,0.02914323715285073,True,True,True,retained
906,native_rows,none,extra_trees,KurtosisSampEn,32,31,,0.016177015056773648,True,False,False,top_k
906,native_rows,none,extra_trees,SkewnessSampEn,33,27,,0.019518396938284804,True,False,False,top_k
906,native_rows,none,extra_trees,AUC_SampEn,34,3,3.0,0.04805538868055291,True,True,True,retained
906,native_rows,none,random_forest,minimum,1,25,,0.02183826379925076,True,False,False,top_k
906,native_rows,none,random_forest,maximum,2,30,,0.017511038505992484,True,False,False,top_k
906,native_rows,none,random_forest,mean,3,34,,0.00462059608336086,True,False,False,top_k
906,native_rows,none,random_forest,median,4,8,8.0,0.03836242654362913,True,True,True,retained
906,native_rows,none,random_forest,kurtosis,5,10,9.0,0.03672631263958952,True,True,True,retained
906,native_rows,none,random_forest,skewness,6,1,1.0,0.056815562531344455,True,True,True,retained
