outer_fold_patient_id,evaluation_mode,normalization,classifier,removed_feature,retained_feature,absolute_spearman_correlation,threshold
1049,common_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9084942788330218,0.9
1049,common_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9666198496117203,0.9
1049,common_rows,none,logistic_regression,median_frequency,hjorth_complexity,0.9147622622583825,0.9
1049,common_rows,none,logistic_regression,slope_sign_change_count,permutation_entropy,0.9979883816508047,0.9
1049,common_rows,none,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9064342294256381,0.9
1049,common_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9084942788330218,0.9
1049,common_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9666198496117203,0.9
1049,common_rows,none,extra_trees,median_frequency,hjorth_complexity,0.9147622622583825,0.9
1049,common_rows,none,extra_trees,slope_sign_change_count,permutation_entropy,0.9979883816508047,0.9
1049,common_rows,none,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9064342294256381,0.9
1049,common_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9084942788330218,0.9
1049,common_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9666198496117203,0.9
1049,common_rows,none,random_forest,median_frequency,hjorth_complexity,0.9147622622583825,0.9
1049,common_rows,none,random_forest,slope_sign_change_count,permutation_entropy,0.9979883816508047,0.9
1049,common_rows,none,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9064342294256381,0.9
1049,common_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9729891410359104,0.9
1049,common_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.9817371669820254,0.9
1049,common_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.9437127779902297,0.9
1049,common_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9729891410359104,0.9
1049,common_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.9817371669820254,0.9
1049,common_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.9437127779902297,0.9
1049,common_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9729891410359104,0.9
1049,common_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.9817371669820254,0.9
1049,common_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.9437127779902297,0.9
1049,common_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9789988922392309,0.9
1049,common_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9729117870999576,0.9
1049,common_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9465094421260343,0.9
1049,common_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9920196299826014,0.9
1049,common_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9789988922392309,0.9
1049,common_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9729117870999576,0.9
1049,common_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9465094421260343,0.9
1049,common_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9920196299826014,0.9
1049,common_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9789988922392309,0.9
1049,common_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9729117870999576,0.9
1049,common_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9465094421260343,0.9
1049,common_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9920196299826014,0.9
1049,common_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,svd_entropy,0.9793512047528878,0.9
1049,common_rows,calibration_median_iqr,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.974191866453632,0.9
1049,common_rows,calibration_median_iqr,logistic_regression,mean_frequency,svd_entropy,0.9454394357549523,0.9
1049,common_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.9957388402849854,0.9
1049,common_rows,calibration_median_iqr,extra_trees,hjorth_mobility,svd_entropy,0.9793512047528878,0.9
1049,common_rows,calibration_median_iqr,extra_trees,spectral_edge_frequency_95,svd_entropy,0.974191866453632,0.9
1049,common_rows,calibration_median_iqr,extra_trees,mean_frequency,svd_entropy,0.9454394357549523,0.9
1049,common_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.9957388402849854,0.9
1049,common_rows,calibration_median_iqr,random_forest,hjorth_mobility,svd_entropy,0.9793512047528878,0.9
1049,common_rows,calibration_median_iqr,random_forest,spectral_edge_frequency_95,svd_entropy,0.974191866453632,0.9
1049,common_rows,calibration_median_iqr,random_forest,mean_frequency,svd_entropy,0.9454394357549523,0.9
1049,common_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9957388402849854,0.9
1049,native_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9046682270704122,0.9
1049,native_rows,none,logistic_regression,hjorth_complexity,median_frequency,0.9214792054860947,0.9
1049,native_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9675559199923772,0.9
1049,native_rows,none,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.908035054953167,0.9
1049,native_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9046682270704122,0.9
1049,native_rows,none,extra_trees,hjorth_complexity,median_frequency,0.9214792054860947,0.9
1049,native_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9675559199923772,0.9
1049,native_rows,none,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.908035054953167,0.9
1049,native_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9046682270704122,0.9
1049,native_rows,none,random_forest,hjorth_complexity,median_frequency,0.9214792054860947,0.9
1049,native_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9675559199923772,0.9
1049,native_rows,none,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.908035054953167,0.9
1049,native_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9684490914636528,0.9
1049,native_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.9786662218422278,0.9
1049,native_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.9365709236797074,0.9
1049,native_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9684490914636528,0.9
1049,native_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.9786662218422278,0.9
1049,native_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.9365709236797074,0.9
1049,native_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9684490914636528,0.9
1049,native_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.9786662218422278,0.9
1049,native_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.9365709236797074,0.9
1049,native_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9789988922392309,0.9
1049,native_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9729117870999576,0.9
1049,native_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9465094421260343,0.9
1049,native_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9920196299826014,0.9
1049,native_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9789988922392309,0.9
1049,native_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9729117870999576,0.9
1049,native_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9465094421260343,0.9
1049,native_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9920196299826014,0.9
1049,native_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9789988922392309,0.9
1049,native_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9729117870999576,0.9
1049,native_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9465094421260343,0.9
1049,native_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9920196299826014,0.9
1049,native_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,svd_entropy,0.9793512047528878,0.9
1049,native_rows,calibration_median_iqr,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.974191866453632,0.9
1049,native_rows,calibration_median_iqr,logistic_regression,mean_frequency,svd_entropy,0.9454394357549523,0.9
1049,native_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.9957388402849854,0.9
1049,native_rows,calibration_median_iqr,extra_trees,hjorth_mobility,svd_entropy,0.9793512047528878,0.9
1049,native_rows,calibration_median_iqr,extra_trees,spectral_edge_frequency_95,svd_entropy,0.974191866453632,0.9
1049,native_rows,calibration_median_iqr,extra_trees,mean_frequency,svd_entropy,0.9454394357549523,0.9
1049,native_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.9957388402849854,0.9
1049,native_rows,calibration_median_iqr,random_forest,hjorth_mobility,svd_entropy,0.9793512047528878,0.9
1049,native_rows,calibration_median_iqr,random_forest,spectral_edge_frequency_95,svd_entropy,0.974191866453632,0.9
1049,native_rows,calibration_median_iqr,random_forest,mean_frequency,svd_entropy,0.9454394357549523,0.9
1049,native_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9957388402849854,0.9
1855,common_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9752475811800898,0.9
1855,common_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9079704665838748,0.9
1855,common_rows,none,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9238628190778891,0.9
1855,common_rows,none,logistic_regression,hjorth_complexity,median_frequency,0.9188672178255611,0.9
1855,common_rows,none,logistic_regression,permutation_entropy,slope_sign_change_count,0.9980299382450191,0.9
1855,common_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9752475811800898,0.9
1855,common_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9079704665838748,0.9
1855,common_rows,none,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9238628190778891,0.9
1855,common_rows,none,extra_trees,hjorth_complexity,median_frequency,0.9188672178255611,0.9
1855,common_rows,none,extra_trees,permutation_entropy,slope_sign_change_count,0.9980299382450191,0.9
1855,common_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9752475811800898,0.9
1855,common_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9079704665838748,0.9
1855,common_rows,none,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9238628190778891,0.9
1855,common_rows,none,random_forest,hjorth_complexity,median_frequency,0.9188672178255611,0.9
1855,common_rows,none,random_forest,permutation_entropy,slope_sign_change_count,0.9980299382450191,0.9
1855,common_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9657933143446252,0.9
1855,common_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.978360091753887,0.9
1855,common_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.9371741376739348,0.9
1855,common_rows,jackknife_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9939647830770949,0.9
1855,common_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9657933143446252,0.9
1855,common_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.978360091753887,0.9
1855,common_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.9371741376739348,0.9
1855,common_rows,jackknife_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9939647830770949,0.9
1855,common_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9657933143446252,0.9
1855,common_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.978360091753887,0.9
1855,common_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.9371741376739348,0.9
1855,common_rows,jackknife_median,random_forest,permutation_entropy,slope_sign_change_count,0.9939647830770949,0.9
1855,common_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9714179990741111,0.9
1855,common_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9770158037202777,0.9
1855,common_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.992450656066365,0.9
1855,common_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9460183947550516,0.9
1855,common_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9714179990741111,0.9
1855,common_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9770158037202777,0.9
1855,common_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.992450656066365,0.9
1855,common_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9460183947550516,0.9
1855,common_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9714179990741111,0.9
1855,common_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9770158037202777,0.9
1855,common_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.992450656066365,0.9
1855,common_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9460183947550516,0.9
1855,common_rows,calibration_median_iqr,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.978341334652692,0.9
1855,common_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.957609289756795,0.9
1855,common_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.9961246983591984,0.9
1855,common_rows,calibration_median_iqr,logistic_regression,mean_frequency,spectral_edge_frequency_95,0.9300964545170102,0.9
1855,common_rows,calibration_median_iqr,extra_trees,svd_entropy,spectral_edge_frequency_95,0.978341334652692,0.9
1855,common_rows,calibration_median_iqr,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.957609289756795,0.9
1855,common_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.9961246983591984,0.9
1855,common_rows,calibration_median_iqr,extra_trees,mean_frequency,spectral_edge_frequency_95,0.9300964545170102,0.9
1855,common_rows,calibration_median_iqr,random_forest,svd_entropy,spectral_edge_frequency_95,0.978341334652692,0.9
1855,common_rows,calibration_median_iqr,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.957609289756795,0.9
1855,common_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9961246983591984,0.9
1855,common_rows,calibration_median_iqr,random_forest,mean_frequency,spectral_edge_frequency_95,0.9300964545170102,0.9
1855,native_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.90393532812767,0.9
